0_practice,X,Target,gash,0,dash,35280,bash,70560,gash,116865,gash,141120,bash,187425,gash,211680,dash,257985,gash,293265,dash,317520,gash,363825,dash,399105
0_practice,X,Masker,gash,11025,bash,46305,dash,81585,bash,105840,dash,152145,gash,176400,bash,222705,gash,246960,gash,282240,bash,328545,gash,352800,dash,388080
1_practice,X,Target,gash,0,gash,35280,dash,81585,dash,116865,bash,152145,gash,176400,gash,211680,dash,246960,bash,293265,gash,328545,gash,352800,gash,388080
1_practice,X,Masker,gash,11025,dash,46305,dash,70560,dash,105840,gash,141120,bash,187425,gash,222705,bash,257985,gash,282240,bash,317520,gash,363825,bash,399105
2_practice,X,Target,dash,0,gash,46305,dash,81585,dash,105840,dash,152145,dash,176400,bash,222705,gash,257985,bash,293265,gash,328545,gash,352800,gash,399105
2_practice,X,Masker,gash,11025,dash,35280,gash,70560,bash,116865,gash,141120,bash,187425,gash,211680,bash,246960,dash,282240,bash,317520,dash,363825,gash,388080
3_practice,X,Target,dash,11025,dash,35280,bash,81585,dash,105840,dash,141120,gash,187425,bash,211680,gash,246960,gash,282240,gash,328545,dash,352800,gash,388080
3_practice,X,Masker,dash,0,dash,46305,gash,70560,bash,116865,gash,152145,bash,176400,dash,222705,bash,257985,dash,293265,bash,317520,gash,363825,dash,399105
4_practice,X,Target,gash,0,dash,35280,bash,70560,dash,105840,dash,141120,bash,176400,dash,211680,dash,246960,dash,282240,gash,317520,dash,352800,gash,399105
4_practice,X,Masker,dash,11025,bash,46305,gash,81585,bash,116865,dash,152145,gash,187425,dash,222705,bash,257985,gash,293265,dash,328545,dash,363825,bash,388080
5_practice,X,Target,gash,0,dash,46305,gash,70560,dash,105840,gash,152145,bash,187425,dash,222705,gash,246960,bash,293265,dash,317520,dash,352800,bash,399105
5_practice,X,Masker,dash,11025,dash,35280,gash,81585,dash,116865,bash,141120,gash,176400,bash,211680,dash,257985,gash,282240,bash,328545,dash,363825,gash,388080
6_practice,X,Target,gash,0,gash,46305,gash,81585,dash,116865,bash,152145,dash,176400,gash,222705,dash,257985,gash,293265,gash,328545,gash,352800,bash,399105
6_practice,X,Masker,dash,11025,bash,35280,dash,70560,bash,105840,gash,141120,dash,187425,gash,211680,bash,246960,dash,282240,dash,317520,bash,363825,dash,388080
7_practice,X,Target,dash,0,bash,35280,dash,81585,dash,116865,gash,152145,dash,187425,dash,222705,gash,257985,dash,293265,dash,328545,gash,352800,bash,399105
7_practice,X,Masker,gash,11025,gash,46305,bash,70560,dash,105840,bash,141120,dash,176400,dash,211680,bash,246960,gash,282240,bash,317520,dash,363825,dash,388080
8_practice,X,Target,gash,11025,dash,35280,dash,81585,gash,105840,gash,152145,bash,176400,gash,222705,gash,246960,dash,293265,bash,317520,dash,363825,dash,399105
8_practice,X,Masker,gash,0,bash,46305,dash,70560,dash,116865,bash,141120,gash,187425,gash,211680,dash,257985,bash,282240,dash,328545,bash,352800,dash,388080
9_practice,X,Target,gash,11025,gash,46305,bash,70560,gash,105840,gash,152145,gash,176400,bash,211680,gash,257985,gash,293265,gash,328545,gash,363825,dash,388080
9_practice,X,Masker,dash,0,bash,35280,dash,81585,gash,116865,bash,141120,dash,187425,gash,222705,bash,246960,dash,282240,gash,317520,dash,352800,bash,399105
10_practice,X,Target,dash,11025,gash,46305,dash,81585,dash,116865,dash,141120,dash,176400,bash,211680,gash,246960,dash,282240,dash,328545,bash,363825,gash,388080
10_practice,X,Masker,dash,0,bash,35280,dash,70560,dash,105840,gash,152145,bash,187425,gash,222705,bash,257985,dash,293265,bash,317520,gash,352800,dash,399105
11_practice,X,Target,gash,0,bash,35280,gash,70560,dash,116865,gash,141120,gash,176400,bash,211680,dash,257985,dash,293265,dash,328545,bash,363825,dash,388080
11_practice,X,Masker,gash,11025,gash,46305,gash,81585,bash,105840,gash,152145,dash,187425,dash,222705,gash,246960,bash,282240,gash,317520,dash,352800,bash,399105
12_practice,X,Target,gash,0,dash,46305,bash,81585,gash,116865,dash,141120,bash,176400,dash,222705,bash,246960,gash,293265,gash,317520,gash,352800,dash,388080
12_practice,X,Masker,gash,11025,dash,35280,gash,70560,bash,105840,gash,152145,gash,187425,dash,211680,gash,257985,dash,282240,bash,328545,gash,363825,bash,399105
13_practice,X,Target,dash,11025,dash,46305,gash,70560,bash,116865,dash,141120,dash,176400,dash,222705,dash,246960,dash,293265,bash,317520,dash,363825,dash,399105
13_practice,X,Masker,gash,0,dash,35280,bash,81585,dash,105840,bash,152145,gash,187425,gash,211680,gash,257985,bash,282240,gash,328545,bash,352800,dash,388080
14_practice,X,Target,dash,11025,gash,46305,dash,81585,dash,105840,bash,141120,gash,187425,gash,222705,gash,246960,gash,282240,bash,317520,dash,352800,dash,388080
14_practice,X,Masker,dash,0,bash,35280,dash,70560,bash,116865,dash,152145,gash,176400,dash,211680,bash,257985,gash,293265,dash,328545,dash,363825,bash,399105
15_practice,X,Target,dash,0,dash,46305,gash,81585,dash,116865,dash,141120,dash,187425,bash,222705,gash,257985,gash,293265,gash,328545,bash,363825,gash,399105
15_practice,X,Masker,gash,11025,bash,35280,dash,70560,gash,105840,gash,152145,bash,176400,dash,211680,dash,246960,bash,282240,dash,317520,dash,352800,bash,388080
16_practice,X,Target,dash,0,dash,35280,gash,70560,bash,116865,dash,152145,gash,187425,bash,211680,gash,257985,gash,282240,dash,328545,gash,352800,gash,399105
16_practice,X,Masker,gash,11025,dash,46305,bash,81585,gash,105840,gash,141120,bash,176400,gash,222705,dash,246960,dash,293265,bash,317520,dash,363825,bash,388080
17_practice,X,Target,gash,0,gash,35280,bash,81585,dash,105840,bash,152145,dash,176400,gash,211680,dash,246960,dash,293265,gash,317520,dash,352800,bash,399105
17_practice,X,Masker,dash,11025,bash,46305,gash,70560,bash,116865,gash,141120,dash,187425,gash,222705,gash,257985,dash,282240,bash,328545,gash,363825,gash,388080
18_practice,X,Target,gash,11025,bash,46305,gash,81585,gash,105840,gash,141120,gash,187425,gash,222705,gash,257985,bash,282240,dash,317520,gash,352800,bash,388080
18_practice,X,Masker,gash,0,gash,35280,gash,70560,bash,116865,gash,152145,gash,176400,bash,211680,gash,246960,gash,293265,dash,328545,bash,363825,dash,399105
19_practice,X,Target,dash,11025,dash,35280,gash,70560,bash,105840,dash,152145,gash,187425,dash,222705,bash,257985,gash,282240,dash,317520,dash,352800,dash,399105
19_practice,X,Masker,gash,0,bash,46305,gash,81585,dash,116865,bash,141120,dash,176400,bash,211680,gash,246960,dash,293265,gash,328545,bash,363825,gash,388080
20_practice,X,Target,dash,0,gash,46305,bash,70560,gash,116865,dash,141120,dash,187425,dash,222705,dash,257985,dash,282240,dash,328545,bash,352800,dash,388080
20_practice,X,Masker,dash,11025,dash,35280,dash,81585,gash,105840,gash,152145,bash,176400,gash,211680,bash,246960,dash,293265,bash,317520,gash,363825,bash,399105
21_practice,X,Target,gash,0,dash,35280,bash,81585,gash,116865,dash,152145,gash,176400,dash,211680,dash,257985,bash,293265,gash,317520,dash,363825,dash,399105
21_practice,X,Masker,dash,11025,bash,46305,dash,70560,bash,105840,dash,141120,gash,187425,dash,222705,bash,246960,gash,282240,gash,328545,bash,352800,dash,388080
22_practice,X,Target,gash,0,dash,46305,dash,70560,bash,116865,dash,141120,gash,176400,dash,211680,dash,257985,bash,282240,dash,317520,dash,352800,gash,399105
22_practice,X,Masker,dash,11025,dash,35280,bash,81585,gash,105840,bash,152145,gash,187425,bash,222705,dash,246960,dash,293265,gash,328545,dash,363825,bash,388080
23_practice,X,Target,dash,11025,gash,35280,gash,81585,bash,105840,dash,141120,dash,187425,dash,222705,gash,246960,dash,282240,gash,328545,dash,363825,bash,399105
23_practice,X,Masker,gash,0,gash,46305,bash,70560,gash,116865,bash,152145,dash,176400,bash,211680,gash,257985,bash,293265,gash,317520,gash,352800,dash,388080
24_practice,X,Target,dash,11025,dash,35280,bash,70560,dash,105840,dash,152145,bash,176400,gash,222705,bash,246960,gash,293265,dash,328545,dash,363825,bash,388080
24_practice,X,Masker,dash,0,gash,46305,dash,81585,dash,116865,bash,141120,dash,187425,gash,211680,dash,257985,dash,282240,bash,317520,gash,352800,dash,399105
25_practice,X,Target,gash,11025,bash,46305,dash,81585,gash,105840,dash,152145,dash,187425,gash,211680,dash,257985,bash,293265,gash,317520,dash,352800,gash,388080
25_practice,X,Masker,gash,0,gash,35280,bash,70560,gash,116865,dash,141120,bash,176400,gash,222705,bash,246960,dash,282240,dash,328545,dash,363825,bash,399105
26_practice,X,Target,dash,11025,bash,46305,gash,81585,dash,105840,gash,141120,gash,187425,gash,211680,dash,257985,bash,282240,dash,317520,dash,352800,gash,399105
26_practice,X,Masker,dash,0,dash,35280,gash,70560,bash,116865,dash,152145,bash,176400,dash,222705,bash,246960,gash,293265,gash,328545,bash,363825,dash,388080
27_practice,X,Target,gash,11025,bash,35280,gash,81585,gash,105840,dash,141120,gash,187425,dash,211680,dash,246960,bash,293265,gash,317520,bash,352800,dash,399105
27_practice,X,Masker,gash,0,gash,46305,bash,70560,dash,116865,gash,152145,gash,176400,dash,222705,bash,257985,gash,282240,bash,328545,gash,363825,dash,388080
28_practice,X,Target,gash,0,dash,46305,dash,70560,dash,116865,gash,141120,dash,187425,dash,211680,dash,257985,gash,293265,bash,328545,gash,363825,bash,388080
28_practice,X,Masker,gash,11025,bash,35280,gash,81585,bash,105840,gash,152145,gash,176400,bash,222705,gash,246960,bash,282240,gash,317520,dash,352800,gash,399105
29_practice,X,Target,dash,0,dash,46305,gash,70560,bash,105840,gash,141120,dash,176400,gash,222705,gash,246960,dash,282240,dash,317520,bash,352800,dash,399105
29_practice,X,Masker,gash,11025,bash,35280,gash,81585,gash,116865,dash,152145,bash,187425,gash,211680,dash,257985,dash,293265,bash,328545,dash,363825,bash,388080
30_practice,X,Target,dash,11025,dash,46305,gash,70560,dash,116865,gash,141120,bash,187425,dash,222705,gash,246960,dash,293265,gash,317520,dash,352800,bash,399105
30_practice,X,Masker,gash,0,bash,35280,dash,81585,bash,105840,dash,152145,dash,176400,dash,211680,gash,257985,bash,282240,dash,328545,bash,363825,dash,388080
31_practice,X,Target,dash,0,gash,46305,dash,81585,bash,105840,dash,152145,dash,176400,bash,211680,dash,246960,gash,282240,bash,328545,dash,363825,gash,388080
31_practice,X,Masker,dash,11025,dash,35280,bash,70560,dash,116865,gash,141120,gash,187425,dash,222705,bash,257985,dash,293265,dash,317520,bash,352800,dash,399105
32_practice,X,Target,gash,11025,dash,46305,dash,70560,dash,105840,dash,152145,dash,187425,gash,211680,bash,257985,dash,282240,gash,328545,dash,352800,bash,399105
32_practice,X,Masker,gash,0,bash,35280,gash,81585,bash,116865,dash,141120,gash,176400,bash,222705,dash,246960,gash,293265,gash,317520,bash,363825,gash,388080
33_practice,X,Target,gash,11025,gash,46305,gash,70560,dash,105840,gash,152145,gash,187425,bash,211680,gash,257985,gash,282240,gash,328545,bash,363825,dash,399105
33_practice,X,Masker,gash,0,dash,35280,dash,81585,bash,116865,gash,141120,bash,176400,dash,222705,bash,246960,dash,293265,bash,317520,gash,352800,dash,388080
34_practice,X,Target,dash,0,bash,35280,dash,70560,gash,116865,dash,141120,bash,187425,dash,222705,gash,257985,gash,293265,gash,317520,dash,352800,gash,388080
34_practice,X,Masker,dash,11025,gash,46305,gash,81585,bash,105840,dash,152145,gash,176400,bash,211680,gash,246960,dash,282240,bash,328545,dash,363825,bash,399105
35_practice,X,Target,dash,11025,dash,46305,bash,81585,dash,105840,dash,141120,dash,176400,dash,222705,bash,246960,gash,282240,dash,317520,dash,363825,dash,388080
35_practice,X,Masker,dash,0,gash,35280,dash,70560,gash,116865,bash,152145,gash,187425,bash,211680,dash,257985,bash,293265,gash,328545,bash,352800,gash,399105
36_practice,X,Target,gash,11025,dash,35280,gash,81585,gash,116865,dash,141120,dash,187425,bash,222705,gash,257985,bash,293265,gash,317520,gash,363825,dash,399105
36_practice,X,Masker,dash,0,bash,46305,gash,70560,bash,105840,dash,152145,bash,176400,dash,211680,gash,246960,dash,282240,dash,328545,bash,352800,dash,388080
37_practice,X,Target,gash,0,gash,46305,dash,70560,gash,105840,gash,152145,gash,187425,bash,211680,gash,246960,gash,282240,bash,317520,dash,363825,dash,388080
37_practice,X,Masker,gash,11025,bash,35280,gash,81585,dash,116865,dash,141120,bash,176400,dash,222705,dash,257985,bash,293265,gash,328545,dash,352800,bash,399105
38_practice,X,Target,dash,11025,gash,46305,bash,70560,dash,116865,gash,141120,gash,176400,dash,222705,dash,246960,gash,293265,gash,328545,bash,352800,dash,399105
38_practice,X,Masker,gash,0,bash,35280,dash,81585,gash,105840,dash,152145,dash,187425,gash,211680,bash,257985,gash,282240,bash,317520,dash,363825,bash,388080
39_practice,X,Target,gash,11025,dash,46305,dash,70560,bash,105840,dash,152145,gash,187425,dash,222705,bash,246960,dash,282240,gash,317520,gash,352800,gash,399105
39_practice,X,Masker,dash,0,gash,35280,bash,81585,gash,116865,dash,141120,bash,176400,dash,211680,gash,257985,gash,293265,bash,328545,gash,363825,bash,388080
40_practice,X,Target,gash,11025,bash,46305,gash,70560,gash,116865,gash,141120,gash,187425,bash,222705,gash,246960,dash,293265,gash,328545,dash,363825,gash,388080
40_practice,X,Masker,gash,0,dash,35280,bash,81585,dash,105840,dash,152145,bash,176400,dash,211680,dash,257985,bash,282240,gash,317520,gash,352800,bash,399105
41_practice,X,Target,dash,11025,gash,46305,gash,70560,gash,105840,bash,152145,gash,176400,gash,222705,dash,257985,gash,293265,dash,328545,bash,363825,dash,388080
41_practice,X,Masker,gash,0,bash,35280,gash,81585,bash,116865,dash,141120,dash,187425,gash,211680,dash,246960,bash,282240,dash,317520,gash,352800,bash,399105
42_practice,X,Target,dash,11025,dash,46305,gash,70560,gash,116865,bash,141120,dash,187425,dash,222705,dash,257985,gash,293265,dash,328545,gash,363825,bash,388080
42_practice,X,Masker,gash,0,bash,35280,dash,81585,bash,105840,gash,152145,bash,176400,dash,211680,dash,246960,dash,282240,gash,317520,bash,352800,dash,399105
43_practice,X,Target,dash,0,gash,46305,gash,81585,bash,105840,gash,141120,bash,187425,gash,211680,dash,246960,bash,282240,gash,317520,gash,363825,dash,399105
43_practice,X,Masker,gash,11025,gash,35280,bash,70560,gash,116865,dash,152145,dash,176400,gash,222705,dash,257985,gash,293265,bash,328545,dash,352800,bash,388080
44_practice,X,Target,dash,11025,gash,35280,gash,70560,dash,105840,dash,141120,gash,187425,gash,222705,bash,246960,dash,293265,gash,317520,bash,363825,gash,399105
44_practice,X,Masker,dash,0,bash,46305,dash,81585,gash,116865,bash,152145,dash,176400,bash,211680,gash,257985,bash,282240,dash,328545,gash,352800,dash,388080
45_practice,X,Target,dash,0,gash,46305,bash,81585,dash,116865,gash,141120,dash,176400,gash,211680,gash,246960,dash,282240,gash,328545,bash,363825,gash,399105
45_practice,X,Masker,dash,11025,bash,35280,gash,70560,bash,105840,gash,152145,dash,187425,dash,222705,gash,257985,bash,293265,gash,317520,dash,352800,bash,388080
46_practice,X,Target,dash,0,bash,35280,dash,81585,gash,116865,dash,141120,dash,176400,dash,211680,dash,246960,bash,293265,dash,328545,gash,352800,gash,399105
46_practice,X,Masker,gash,11025,dash,46305,bash,70560,gash,105840,dash,152145,bash,187425,dash,222705,gash,257985,gash,282240,bash,317520,dash,363825,bash,388080
47_practice,X,Target,gash,0,dash,46305,dash,81585,gash,105840,gash,141120,gash,187425,dash,222705,bash,257985,dash,293265,gash,328545,dash,363825,bash,399105
47_practice,X,Masker,dash,11025,bash,35280,dash,70560,bash,116865,dash,152145,gash,176400,dash,211680,gash,246960,bash,282240,dash,317520,bash,352800,gash,388080
48_practice,X,Target,dash,0,gash,35280,gash,81585,bash,116865,gash,141120,gash,176400,gash,222705,gash,246960,dash,282240,bash,328545,dash,352800,gash,388080
48_practice,X,Masker,dash,11025,dash,46305,bash,70560,gash,105840,gash,152145,bash,187425,gash,211680,gash,257985,bash,293265,dash,317520,gash,363825,bash,399105
49_practice,X,Target,dash,11025,gash,46305,dash,70560,bash,105840,dash,152145,dash,187425,dash,222705,dash,246960,bash,293265,dash,317520,gash,363825,dash,399105
49_practice,X,Masker,gash,0,gash,35280,bash,81585,gash,116865,bash,141120,dash,176400,gash,211680,bash,257985,gash,282240,bash,328545,dash,352800,gash,388080
50_practice,X,Target,gash,11025,gash,35280,bash,81585,dash,116865,gash,141120,bash,187425,gash,211680,dash,246960,gash,293265,dash,317520,bash,352800,gash,388080
50_practice,X,Masker,dash,0,bash,46305,gash,70560,dash,105840,dash,152145,dash,176400,bash,222705,gash,257985,dash,282240,bash,328545,gash,363825,gash,399105
51_practice,X,Target,dash,11025,gash,35280,gash,81585,gash,116865,dash,152145,dash,187425,bash,211680,dash,246960,gash,293265,dash,328545,dash,363825,bash,388080
51_practice,X,Masker,gash,0,bash,46305,gash,70560,gash,105840,bash,141120,dash,176400,gash,222705,bash,257985,dash,282240,bash,317520,gash,352800,gash,399105
52_practice,X,Target,dash,11025,gash,35280,bash,81585,dash,105840,gash,152145,gash,176400,gash,211680,dash,257985,gash,282240,gash,328545,dash,363825,bash,399105
52_practice,X,Masker,gash,0,bash,46305,dash,70560,bash,116865,dash,141120,dash,187425,dash,222705,bash,246960,gash,293265,bash,317520,dash,352800,gash,388080
53_practice,X,Target,gash,11025,gash,35280,dash,70560,bash,116865,dash,141120,bash,176400,gash,222705,dash,246960,dash,282240,gash,317520,gash,363825,gash,388080
53_practice,X,Masker,dash,0,gash,46305,bash,81585,dash,105840,bash,152145,dash,187425,dash,211680,dash,257985,bash,293265,gash,328545,dash,352800,bash,399105
54_practice,X,Target,gash,0,gash,46305,gash,81585,gash,116865,gash,141120,bash,176400,dash,211680,gash,246960,dash,293265,dash,317520,bash,352800,dash,388080
54_practice,X,Masker,gash,11025,gash,35280,bash,70560,gash,105840,bash,152145,gash,187425,dash,222705,bash,257985,dash,282240,bash,328545,gash,363825,gash,399105
55_practice,X,Target,dash,0,dash,46305,gash,70560,gash,116865,bash,152145,gash,176400,gash,211680,dash,246960,dash,282240,bash,328545,dash,363825,gash,399105
55_practice,X,Masker,gash,11025,dash,35280,dash,81585,bash,105840,gash,141120,bash,187425,gash,222705,bash,257985,dash,293265,dash,317520,gash,352800,bash,388080
56_practice,X,Target,dash,0,gash,35280,dash,81585,dash,105840,gash,141120,gash,187425,dash,222705,dash,257985,bash,293265,gash,328545,gash,363825,bash,388080
56_practice,X,Masker,gash,11025,bash,46305,gash,70560,gash,116865,bash,152145,gash,176400,bash,211680,gash,246960,dash,282240,bash,317520,dash,352800,gash,399105
57_practice,X,Target,dash,0,bash,46305,dash,81585,dash,116865,gash,141120,dash,187425,dash,222705,dash,257985,gash,282240,bash,317520,dash,363825,gash,399105
57_practice,X,Masker,gash,11025,gash,35280,bash,70560,gash,105840,bash,152145,gash,176400,gash,211680,dash,246960,bash,293265,dash,328545,dash,352800,bash,388080
58_practice,X,Target,dash,0,bash,46305,dash,70560,dash,105840,dash,141120,gash,187425,dash,222705,bash,257985,dash,282240,gash,328545,gash,352800,dash,388080
58_practice,X,Masker,dash,11025,dash,35280,bash,81585,gash,116865,bash,152145,dash,176400,dash,211680,gash,246960,bash,293265,gash,317520,gash,363825,bash,399105
59_practice,X,Target,dash,11025,gash,35280,gash,81585,gash,105840,dash,141120,gash,187425,gash,211680,bash,246960,dash,293265,bash,328545,dash,363825,dash,399105
59_practice,X,Masker,dash,0,bash,46305,gash,70560,gash,116865,dash,152145,bash,176400,gash,222705,gash,257985,bash,282240,dash,317520,bash,352800,gash,388080
